vehicle_age,mileage,vehicle_type,engine_type,engine_temperature,rpm,engine_load,battery_voltage,oil_condition,brake_wear,tyre_pressure,service_count,distance_since_service,average_speed,hard_braking_events,hard_acceleration_events,driving_hours,overall_health_score,engine_failure,battery_failure,brake_failure,tyre_failure,maintenance_distance
4.3,50019.0,Sedan,Petrol,84.9,2304.0,16.4,12.9,62.8,5.0,30.9,4,4295.0,53.2,0,0,1.0,80.4,0,0,0,0,6254.0
2.4,46202.0,Sedan,Petrol,88.7,2863.0,46.7,12.35,66.1,8.1,37.6,3,5476.0,51.2,3,3,2.4,72.3,0,0,0,1,4970.0
4.8,59222.0,SUV,Petrol,91.4,3028.0,53.6,12.72,98.0,36.4,34.0,4,951.0,75.5,0,4,1.0,78.9,0,0,0,0,8046.0
9.5,115004.0,Hatchback,Petrol,92.8,2489.0,28.2,12.13,100.0,38.2,35.7,12,479.0,40.7,2,2,1.7,67.4,0,1,0,0,6588.0
4.8,36904.0,Sedan,Diesel,92.9,2445.0,35.1,12.76,38.3,60.3,31.7,3,9920.0,38.8,3,5,2.0,52.5,0,0,0,0,1247.0
2.2,13703.0,Truck,Petrol,83.6,2614.0,55.7,12.17,50.5,49.7,30.0,2,10097.0,63.9,7,6,1.9,54.4,0,0,0,0,956.0
6.1,77595.0,Truck,Electric,82.8,2735.0,67.4,12.39,100.0,58.3,28.8,7,5019.0,62.0,2,3,1.5,62.2,0,0,0,0,4016.0
2.1,28865.0,Hatchback,Petrol,85.4,2738.0,15.0,12.74,44.0,61.1,31.3,4,11378.0,37.4,6,3,7.2,57.8,0,0,0,0,459.0
7.2,115277.0,Hatchback,Electric,60.9,2223.0,41.8,11.79,100.0,34.2,28.1,10,10295.0,53.1,1,0,2.0,51.7,0,1,0,0,855.0
1.8,14680.0,SUV,Petrol,89.8,2326.0,73.3,12.11,78.3,33.7,30.8,1,3278.0,26.9,1,2,5.2,70.9,0,0,0,0,6040.0
6.7,98000.0,Truck,Hybrid,89.0,2451.0,43.8,12.17,65.7,28.1,34.7,8,4786.0,56.2,4,2,2.2,64.3,0,1,0,0,4650.0
2.7,30639.0,Hatchback,Petrol,104.2,2523.0,50.2,12.6,76.4,56.6,32.1,2,4580.0,45.4,6,4,1.2,55.0,0,0,1,0,3717.0
5.1,78685.0,SUV,Petrol,87.3,2434.0,61.7,12.05,87.1,74.8,37.6,7,528.0,48.6,3,2,4.7,51.7,0,0,1,0,1951.0
6.2,107722.0,Sedan,Hybrid,115.4,2479.0,63.0,12.68,82.9,31.2,38.3,10,401.0,36.0,4,3,6.1,34.8,1,0,0,0,3886.0
4.2,42045.0,Sedan,Petrol,93.4,2945.0,47.2,12.7,33.2,74.6,29.5,2,12246.0,68.7,10,8,1.2,34.2,0,0,1,1,150.0
2.9,40854.0,Hatchback,Diesel,92.9,2523.0,49.6,12.4,5.0,81.4,22.2,5,24000.0,55.7,6,4,4.4,8.0,1,0,1,1,150.0
4.3,85499.0,Hatchback,Diesel,113.4,2197.0,50.8,12.52,53.4,63.5,30.8,7,9573.0,65.9,2,0,2.6,27.0,1,0,0,1,651.0
3.4,65209.0,Sedan,Diesel,92.9,2506.0,46.2,12.66,94.8,33.7,30.1,4,883.0,50.5,3,1,9.5,76.8,0,0,0,0,8112.0
3.8,76057.0,SUV,Diesel,90.2,3137.0,47.7,12.68,58.6,67.1,35.9,6,6499.0,68.7,8,8,5.8,51.9,0,0,1,1,2613.0
1.2,13489.0,SUV,Diesel,106.2,2215.0,44.9,12.67,64.5,39.4,34.4,1,6792.0,25.8,4,2,7.8,49.7,0,0,0,0,2412.0
5.5,62681.0,Sedan,Petrol,107.7,2452.0,42.0,11.08,81.0,38.2,31.8,5,2437.0,52.1,2,1,2.2,26.2,1,1,0,0,2810.0
4.2,30546.0,Coupe,Diesel,88.5,3086.0,50.0,11.79,76.3,40.7,33.7,2,4743.0,68.7,2,2,8.1,59.5,0,1,0,0,4512.0
1.0,5000.0,Sedan,Hybrid,86.2,2640.0,44.5,12.56,97.4,5.0,35.4,1,484.0,25.0,2,3,5.0,92.1,1,0,0,0,10448.0
3.0,41101.0,Sedan,Petrol,94.7,2758.0,26.4,12.22,83.9,61.1,30.6,3,4504.0,53.8,2,1,3.5,62.6,0,0,0,1,3715.0
0.7,14416.0,SUV,Petrol,95.9,2965.0,55.5,12.99,89.8,30.4,33.6,1,2442.0,60.1,3,8,4.7,83.6,0,0,0,0,7997.0
3.8,41245.0,Truck,Diesel,89.2,2518.0,37.8,12.5,95.4,77.2,34.0,4,1989.0,46.6,4,3,1.5,67.8,0,0,0,1,2567.0
5.0,77783.0,Sedan,Petrol,106.1,2417.0,46.7,12.17,5.0,55.6,25.2,6,24000.0,65.9,4,2,3.5,8.0,1,1,0,1,150.0
2.4,32113.0,Truck,Petrol,97.9,2297.0,79.0,12.77,62.7,56.4,30.1,3,7666.0,66.1,2,4,2.5,52.7,0,0,0,1,2002.0
2.3,33601.0,SUV,Petrol,96.0,2707.0,59.1,12.07,10.9,55.3,24.8,4,14897.0,43.3,5,1,6.2,20.2,1,0,0,1,150.0
2.9,57476.0,Sedan,Diesel,95.1,2568.0,17.7,12.21,85.3,35.7,31.8,3,1422.0,46.6,7,4,1.0,70.7,0,0,0,0,7154.0
2.3,33504.0,Sedan,Petrol,92.6,3481.0,46.5,11.95,88.5,77.3,28.2,4,2094.0,35.7,9,9,3.4,50.0,0,0,1,1,1662.0
2.0,33658.0,SUV,Diesel,89.0,2556.0,55.8,12.81,16.4,72.7,28.0,2,17401.0,56.4,7,5,2.3,32.6,1,0,1,1,150.0
0.9,5000.0,Sedan,Hybrid,89.4,2609.0,32.4,11.94,84.6,13.1,32.3,1,2544.0,54.8,1,1,8.6,76.9,0,0,0,0,7474.0
2.2,27288.0,Hatchback,Petrol,92.4,2724.0,15.0,11.7,27.1,47.7,32.3,2,14142.0,52.0,5,1,2.8,35.5,0,1,0,0,150.0
1.3,20743.0,Hatchback,Diesel,93.3,2413.0,46.1,13.31,40.8,38.1,30.9,1,9135.0,53.4,4,3,2.6,56.7,0,0,0,0,1556.0
7.1,54607.0,Coupe,Electric,67.0,2438.0,53.4,12.38,100.0,29.7,33.5,4,650.0,40.0,5,5,3.5,84.3,0,1,0,0,9543.0
7.8,95007.0,Sedan,Diesel,96.5,2315.0,30.6,11.87,82.2,20.2,30.7,7,1472.0,32.0,6,4,4.8,61.7,0,1,0,1,6424.0
4.9,87951.0,Coupe,Hybrid,97.1,2802.0,34.5,12.19,65.1,98.0,28.9,7,5702.0,58.2,12,9,1.0,34.8,1,0,1,1,150.0
6.9,86410.0,SUV,Petrol,94.7,2580.0,49.8,11.72,5.0,78.9,25.4,8,16582.0,49.2,3,2,1.1,8.0,1,1,1,1,150.0
2.1,14102.0,Sedan,Hybrid,97.5,2445.0,62.1,12.15,73.8,25.4,30.9,2,5980.0,37.6,7,4,8.6,65.3,0,0,0,1,4096.0
5.0,56570.0,Sedan,Petrol,94.1,1927.0,37.0,12.08,60.9,20.5,33.2,2,8197.0,41.8,0,3,3.6,68.5,0,0,0,0,2512.0
4.9,48331.0,Sedan,Petrol,92.6,2831.0,32.8,12.05,60.1,10.7,28.1,3,7683.0,64.9,5,5,10.0,56.6,0,1,0,1,2387.0
4.4,66190.0,Truck,Petrol,91.7,2843.0,50.4,12.41,82.0,52.8,32.0,5,1186.0,64.1,5,4,1.6,72.0,0,0,0,0,5518.0
2.8,36595.0,SUV,Petrol,90.2,2660.0,61.3,11.46,39.2,74.2,30.3,2,11894.0,61.3,2,3,4.4,27.2,0,1,1,0,150.0
3.7,25011.0,Sedan,Hybrid,91.5,3054.0,17.7,11.95,35.5,49.0,35.3,3,8959.0,51.4,8,5,3.6,40.0,1,0,0,0,1013.0
4.3,34393.0,SUV,Petrol,87.3,2487.0,50.8,12.56,75.8,76.4,35.0,1,2908.0,42.5,4,2,7.1,64.0,0,0,1,1,2479.0
4.2,53012.0,Sedan,Diesel,91.2,2832.0,37.0,13.1,81.3,18.3,32.7,5,4413.0,70.5,2,4,1.0,80.4,0,0,0,0,6171.0
1.9,29473.0,SUV,Diesel,86.8,2912.0,56.3,12.62,67.4,61.7,31.3,3,4650.0,47.5,7,7,8.6,60.6,0,0,0,0,3501.0
7.5,91859.0,SUV,Diesel,88.3,3081.0,44.5,11.93,40.8,16.1,29.9,8,10678.0,55.8,2,1,3.4,48.6,0,1,0,0,538.0
3.8,55241.0,Hatchback,Petrol,96.4,2785.0,31.6,12.68,5.0,47.1,26.6,4,20167.0,40.1,13,12,3.0,25.5,1,0,1,1,198.0
5.7,85442.0,Hatchback,Diesel,96.2,2648.0,49.2,12.69,25.7,54.7,27.3,8,13079.0,48.7,0,0,4.4,36.7,1,0,0,1,150.0
2.6,33621.0,SUV,Petrol,88.2,2605.0,30.7,12.17,68.8,64.1,33.7,3,4634.0,25.0,5,1,2.9,60.3,0,0,1,0,3443.0
4.8,47487.0,SUV,Petrol,95.0,2351.0,72.4,12.04,83.8,7.1,33.1,3,3082.0,43.2,1,2,3.5,76.3,0,1,0,1,7223.0
4.0,57509.0,SUV,Electric,63.2,1920.0,57.0,12.94,100.0,32.3,32.4,5,2108.0,30.7,3,1,6.5,82.4,0,0,0,0,8032.0
2.1,33038.0,Hatchback,Petrol,88.8,2660.0,47.8,12.08,55.6,59.4,29.4,3,7939.0,55.0,4,2,1.5,49.4,0,0,0,0,2179.0
3.7,49602.0,Sedan,Petrol,97.1,2706.0,39.6,13.0,68.5,8.0,27.9,3,3914.0,43.7,1,1,4.3,68.8,0,0,0,0,5642.0
3.0,32520.0,Sedan,Hybrid,87.1,2662.0,58.5,12.62,94.9,63.1,32.1,4,1398.0,47.8,7,8,4.4,74.8,0,0,0,1,4666.0
3.2,34998.0,Sedan,Petrol,84.4,3101.0,45.2,12.86,92.0,55.2,32.4,4,728.0,81.8,3,1,8.9,75.9,0,0,0,1,5381.0
6.3,75616.0,SUV,Diesel,88.8,2218.0,70.9,12.63,67.0,53.8,30.1,6,6073.0,37.7,2,4,2.5,61.6,0,0,0,0,3707.0
3.4,51559.0,SUV,Petrol,89.1,2563.0,65.4,12.77,10.9,33.3,21.2,4,13835.0,53.7,5,4,1.0,29.4,1,0,0,1,150.0
6.0,71573.0,Hatchback,Petrol,90.0,2663.0,55.4,11.89,76.6,57.8,32.1,5,3010.0,55.1,7,5,2.2,58.3,0,1,0,0,3862.0
5.1,33034.0,Sedan,Petrol,100.6,2365.0,31.8,12.58,80.0,53.1,30.3,2,1944.0,38.7,4,3,1.8,61.0,0,0,0,0,4601.0
3.9,73149.0,SUV,Petrol,109.1,2394.0,47.4,12.15,63.3,55.8,28.9,6,4942.0,67.4,1,0,8.0,30.1,1,0,0,0,2139.0
6.5,105259.0,Hatchback,Petrol,99.1,2796.0,41.4,12.18,37.0,29.4,31.6,7,9481.0,75.0,4,4,1.0,45.0,1,0,0,0,1211.0
6.2,89339.0,Hatchback,Diesel,92.7,2224.0,39.6,11.59,99.2,68.8,30.0,6,633.0,68.8,4,2,5.9,50.9,0,1,1,0,2313.0
3.9,51888.0,SUV,Diesel,90.6,2976.0,68.5,11.92,26.0,61.1,32.4,5,14002.0,38.6,15,12,4.0,36.2,1,1,1,0,150.0
4.1,50587.0,SUV,Electric,74.3,2540.0,47.0,11.82,100.0,27.8,24.8,2,24000.0,42.2,4,5,1.2,39.8,0,0,0,0,150.0
6.5,74715.0,Sedan,Petrol,91.8,2612.0,41.9,12.13,83.6,60.0,32.9,6,4243.0,25.0,6,5,4.1,60.1,0,1,1,0,3876.0
5.3,32954.0,Hatchback,Diesel,91.7,2552.0,48.7,11.83,33.8,58.0,33.5,4,12494.0,49.5,4,4,1.0,38.9,0,1,1,0,188.0
7.5,144670.0,Sedan,Diesel,91.2,2046.0,16.6,12.01,79.5,19.2,31.7,12,3922.0,50.5,4,2,4.9,68.1,0,1,0,1,5391.0
3.4,47200.0,Hatchback,Electric,61.7,2770.0,53.1,13.11,100.0,12.8,33.7,3,1122.0,62.9,4,3,2.9,91.9,0,0,0,0,10062.0
1.7,11061.0,Truck,Petrol,89.9,2690.0,78.9,12.77,79.1,42.5,31.4,1,4936.0,76.7,4,3,1.0,69.3,0,1,0,0,5021.0
2.4,25996.0,SUV,Diesel,85.0,2525.0,41.8,12.66,85.2,46.7,35.3,1,1670.0,34.4,0,1,1.1,73.8,0,0,0,0,6340.0
0.9,14213.0,Sedan,Hybrid,98.9,2574.0,59.0,12.91,93.0,21.7,34.1,2,1780.0,53.9,3,4,5.1,74.3,0,0,0,0,7374.0
2.3,44413.0,SUV,Petrol,93.6,3114.0,58.7,12.0,38.7,76.1,26.5,3,10712.0,48.8,1,5,9.2,30.0,0,1,1,1,150.0
5.2,56150.0,SUV,Hybrid,88.7,2355.0,44.6,11.99,85.5,40.2,27.5,4,1106.0,49.9,4,4,9.3,61.3,0,0,0,0,6046.0
3.4,34729.0,Sedan,Petrol,111.1,2838.0,49.5,12.44,84.9,61.4,32.1,3,2662.0,73.9,3,2,6.1,44.3,1,0,0,1,2795.0
2.1,21366.0,Truck,Diesel,87.0,2679.0,76.9,12.23,79.8,41.7,35.0,4,3324.0,53.3,2,2,1.0,69.0,0,0,0,0,5842.0
2.6,26602.0,Coupe,Electric,69.6,2839.0,40.4,12.31,100.0,59.9,25.6,3,15998.0,59.7,7,9,6.7,53.0,0,0,1,1,150.0
4.4,61080.0,SUV,Diesel,94.5,2260.0,40.8,12.58,63.7,45.5,31.0,5,6521.0,58.6,3,2,10.0,64.3,0,0,0,0,3494.0
2.7,27134.0,Truck,Petrol,95.6,2501.0,26.8,12.76,85.8,62.4,29.6,2,779.0,55.1,4,2,7.9,62.6,0,0,0,0,3984.0
3.2,61241.0,Sedan,Petrol,93.8,1886.0,37.1,12.6,80.8,16.8,28.8,4,2545.0,41.3,0,1,4.0,77.4,0,0,0,0,7423.0
1.3,16294.0,SUV,Electric,69.7,2564.0,54.0,12.9,100.0,28.9,30.1,2,829.0,78.2,2,0,1.3,82.3,0,0,0,0,9179.0
7.0,102834.0,Sedan,Diesel,113.9,2373.0,59.8,11.31,49.2,33.0,32.9,9,9055.0,51.5,1,0,6.5,8.0,1,1,0,0,330.0
7.5,145020.0,SUV,Petrol,89.3,2853.0,75.9,12.93,82.2,25.9,26.7,10,1804.0,59.4,1,2,3.1,66.0,0,1,0,1,7027.0
2.1,24639.0,Hatchback,Diesel,92.7,2672.0,32.4,12.74,82.3,40.1,30.5,2,2040.0,55.6,4,3,3.1,76.4,0,0,0,0,7163.0
3.0,42592.0,Truck,Diesel,108.6,2044.0,62.5,12.3,88.5,71.2,28.7,2,1236.0,25.0,1,1,3.2,36.5,1,0,1,1,1888.0
0.9,14129.0,Sedan,Petrol,92.4,2357.0,28.2,11.99,52.1,21.5,26.8,2,7983.0,37.4,0,5,3.2,49.8,0,0,0,0,1784.0
6.6,57174.0,SUV,Petrol,114.7,2755.0,60.9,11.52,65.0,45.9,34.2,5,5144.0,53.6,12,10,1.2,11.5,1,1,0,0,769.0
1.6,19516.0,SUV,Petrol,94.6,3141.0,61.6,12.2,85.2,74.0,33.1,1,2400.0,40.1,15,14,2.5,63.9,0,0,1,1,2548.0
3.6,69128.0,SUV,Diesel,95.2,2210.0,43.1,12.82,43.3,57.7,30.5,4,10624.0,57.6,5,2,8.6,48.2,0,0,0,0,773.0
1.9,36279.0,Hatchback,Diesel,96.0,2105.0,37.4,12.71,56.9,55.5,31.3,4,6072.0,39.3,1,1,3.2,60.3,0,0,0,0,3810.0
3.6,63398.0,Hatchback,Diesel,91.2,2279.0,52.1,12.17,86.9,44.3,32.5,4,1703.0,52.2,6,5,2.3,70.8,0,0,0,0,6445.0
5.9,68580.0,SUV,Hybrid,88.0,2374.0,66.8,11.8,96.4,48.6,32.9,5,521.0,28.1,3,2,1.6,67.5,0,1,0,0,5270.0
5.1,44943.0,SUV,Hybrid,84.1,2988.0,51.1,12.24,87.9,82.4,32.8,2,1014.0,63.7,2,1,1.5,62.9,0,0,1,1,1908.0
5.3,110639.0,Sedan,Diesel,87.2,2823.0,40.2,12.67,69.3,31.3,32.3,9,3047.0,58.3,4,4,5.1,73.9,0,0,0,0,6691.0
1.4,18917.0,Sedan,Petrol,92.0,2760.0,17.5,12.68,100.0,28.0,33.9,2,931.0,59.0,1,2,3.9,82.8,0,0,0,0,9250.0
3.5,24969.0,SUV,Diesel,83.4,2682.0,62.5,11.91,90.9,72.2,31.5,1,2216.0,50.7,11,9,3.6,55.6,0,0,1,1,2240.0
10.2,237424.0,SUV,Petrol,92.2,2698.0,53.6,11.92,88.9,32.5,34.3,21,923.0,42.2,4,6,5.0,67.4,0,1,0,1,7266.0
4.2,56841.0,Truck,Diesel,93.5,2681.0,54.1,12.71,98.5,33.4,35.9,5,903.0,74.1,2,4,6.0,79.6,0,0,0,1,8358.0
3.7,24330.0,Truck,Diesel,85.2,2650.0,47.8,12.34,74.4,39.8,32.6,1,2795.0,75.3,1,2,3.3,72.2,0,0,0,0,6817.0
3.1,54299.0,Sedan,Petrol,95.0,2538.0,29.0,12.4,66.7,11.3,35.1,5,5084.0,51.0,1,3,5.4,80.2,0,0,0,0,5358.0
4.0,29195.0,SUV,Electric,69.5,2564.0,45.5,13.04,100.0,55.2,28.1,4,3134.0,44.0,5,5,2.0,68.4,0,0,0,0,4825.0
3.6,55992.0,Sedan,Petrol,99.2,2762.0,33.1,12.02,91.7,29.0,35.1,5,1105.0,27.8,4,4,6.5,68.2,0,0,0,0,7202.0
9.2,157545.0,Sedan,Diesel,84.7,2724.0,22.9,12.54,90.3,30.0,34.0,11,771.0,55.2,1,1,2.8,79.3,0,1,0,0,9095.0
5.7,97181.0,Hatchback,Petrol,91.3,2430.0,43.1,12.15,77.7,13.0,31.0,7,1817.0,42.6,1,2,9.3,75.5,0,1,0,1,7508.0
3.4,67393.0,Sedan,Electric,78.2,2861.0,46.3,12.27,100.0,35.5,29.6,5,8220.0,45.3,3,2,3.1,71.4,0,0,0,0,2405.0
5.6,94282.0,SUV,Petrol,113.0,3637.0,58.3,12.37,48.8,41.1,32.3,8,7573.0,65.5,8,10,1.4,30.4,0,0,0,0,1503.0
2.3,49653.0,Sedan,Petrol,95.6,2537.0,44.9,12.56,15.9,27.3,26.7,4,15019.0,38.5,7,6,3.9,43.0,1,0,0,1,178.0
3.6,46079.0,Hatchback,Petrol,91.7,2933.0,36.8,12.61,5.0,7.7,32.0,5,16226.0,78.9,2,2,3.0,54.9,1,0,0,1,150.0
2.7,34735.0,SUV,Petrol,89.2,2034.0,67.3,12.38,44.4,71.7,27.3,4,10008.0,37.8,1,2,1.1,39.5,0,0,1,1,685.0
5.4,65957.0,Sedan,Petrol,90.2,2366.0,42.6,12.55,92.7,35.9,29.9,6,512.0,25.0,3,5,9.6,76.5,0,0,0,0,8002.0
3.5,72476.0,SUV,Diesel,95.8,2369.0,59.3,12.45,83.1,58.2,36.1,9,1146.0,42.8,6,5,2.9,62.7,0,0,0,0,3842.0
4.0,49727.0,Truck,Petrol,87.0,2102.0,63.2,12.18,52.7,28.5,32.1,3,9152.0,57.0,3,2,1.1,58.3,0,0,0,0,1466.0
3.3,60017.0,Coupe,Petrol,92.1,2739.0,38.5,11.97,32.4,23.5,37.3,4,11780.0,53.9,4,1,2.9,47.8,0,0,0,0,169.0
4.5,46420.0,Sedan,Petrol,92.3,2482.0,54.7,12.58,68.2,5.0,27.1,4,6550.0,54.6,1,0,2.0,71.5,0,0,0,1,3803.0
5.4,60885.0,Hatchback,Hybrid,95.6,2250.0,31.6,12.42,72.6,33.2,31.1,6,3339.0,48.1,4,2,2.3,72.8,0,1,0,0,6374.0
7.5,136848.0,Hatchback,Diesel,91.9,2018.0,61.1,11.99,77.8,15.6,30.7,12,1723.0,45.0,5,3,4.2,66.8,0,1,0,1,7046.0
3.1,48579.0,Hatchback,Diesel,87.7,2153.0,37.2,11.92,56.3,18.2,30.4,3,7735.0,34.6,3,2,1.8,57.5,0,1,0,0,2610.0
1.9,5000.0,SUV,Diesel,92.3,2322.0,45.0,11.4,78.0,35.3,31.7,1,3859.0,53.8,4,1,5.9,55.8,0,1,0,1,4628.0
4.6,58511.0,SUV,Petrol,94.4,2754.0,36.4,11.67,73.8,37.0,36.7,4,3412.0,66.8,5,4,2.0,50.3,0,0,0,0,4205.0
1.6,9446.0,SUV,Petrol,92.1,2306.0,68.1,12.82,91.5,34.2,30.2,1,4525.0,52.2,4,7,1.6,74.1,0,0,0,0,5728.0
3.1,41333.0,Truck,Petrol,116.3,2403.0,47.6,12.38,30.6,80.8,30.8,3,12165.0,41.3,4,0,3.5,8.0,1,0,1,0,150.0
1.3,11697.0,SUV,Hybrid,86.3,2743.0,56.1,12.59,59.1,34.7,32.7,1,7089.0,54.0,2,3,1.0,68.5,0,0,0,0,3423.0
14.6,186032.0,Truck,Electric,75.0,2524.0,58.3,11.78,100.0,38.8,30.9,19,5668.0,72.5,8,4,2.9,52.9,0,1,0,1,3505.0
7.0,133077.0,SUV,Diesel,91.5,2101.0,48.5,12.87,71.7,79.7,34.4,10,2903.0,49.1,5,3,2.7,63.9,0,1,1,0,2188.0
6.6,105359.0,Truck,Petrol,94.6,2695.0,68.9,12.51,79.0,40.8,32.3,8,2961.0,34.7,5,5,2.4,67.8,1,0,0,0,6026.0
7.8,177609.0,Hatchback,Petrol,95.1,2649.0,47.5,12.08,5.0,60.4,26.9,15,24000.0,55.1,3,5,1.3,8.0,1,1,0,0,150.0
6.2,107732.0,Sedan,Petrol,91.6,2774.0,29.4,12.16,76.6,25.3,31.3,8,4548.0,60.3,2,2,1.8,77.1,0,1,0,0,5820.0
4.2,70854.0,Hatchback,Diesel,90.1,2642.0,22.7,12.15,83.7,36.4,29.0,6,2113.0,64.1,2,1,6.0,68.1,0,0,0,0,6552.0
4.3,58829.0,SUV,Petrol,92.3,2565.0,62.2,11.19,47.3,35.3,30.2,4,8710.0,61.8,3,1,1.6,35.6,0,1,0,0,1022.0
7.3,96225.0,Hatchback,Electric,84.6,2755.0,35.9,12.37,100.0,19.7,35.3,9,9427.0,54.3,2,1,6.7,74.0,0,1,0,1,1890.0
7.6,91454.0,SUV,Petrol,89.5,2809.0,66.0,12.34,70.3,25.9,32.3,9,3503.0,40.3,7,7,5.2,72.3,0,1,0,1,6105.0
2.1,28093.0,SUV,Electric,69.4,2490.0,51.4,11.55,100.0,66.4,30.0,3,10451.0,38.2,4,3,2.7,45.9,0,1,0,0,614.0
3.4,47642.0,Hatchback,Hybrid,92.9,2571.0,42.1,12.91,12.3,5.0,33.4,5,13658.0,47.3,3,2,6.8,61.6,1,0,0,0,150.0
3.9,59079.0,Sedan,Hybrid,104.5,2554.0,50.1,11.68,32.0,28.9,25.2,6,11905.0,60.6,5,3,4.3,15.4,1,1,0,1,150.0
6.3,101469.0,Hatchback,Diesel,88.4,2633.0,23.2,12.07,86.3,20.6,33.0,8,888.0,42.9,2,4,2.8,72.9,0,1,0,0,8307.0
2.3,33096.0,SUV,Diesel,88.3,2910.0,75.4,12.69,35.0,73.5,26.0,4,10617.0,45.1,4,4,1.7,35.8,0,0,1,1,522.0
2.1,21259.0,SUV,Diesel,88.6,2756.0,60.5,12.95,70.7,60.6,30.0,1,3734.0,39.6,7,5,3.1,63.9,0,0,0,0,4164.0
1.5,9661.0,Sedan,Diesel,92.1,2309.0,15.1,12.55,78.3,26.0,32.9,1,1133.0,73.9,3,2,8.2,83.0,0,0,0,0,8912.0
2.7,38670.0,SUV,Diesel,96.3,2545.0,69.0,12.96,28.8,66.7,31.6,1,14880.0,48.9,0,1,3.0,44.6,1,0,0,0,150.0
3.0,29560.0,Sedan,Electric,59.7,3210.0,59.5,13.02,100.0,71.4,30.4,2,4768.0,61.4,13,12,9.5,70.0,0,0,1,1,2986.0
8.5,105474.0,Sedan,Diesel,87.8,3062.0,37.3,12.06,9.5,37.3,29.5,10,14022.0,74.1,3,2,2.3,32.9,1,1,0,0,404.0
5.9,69287.0,Sedan,Hybrid,92.8,2799.0,58.7,12.0,49.3,41.0,30.4,5,6333.0,38.7,3,5,5.6,54.2,0,1,0,0,2909.0
6.3,137397.0,Sedan,Hybrid,92.6,2900.0,34.3,11.97,78.2,14.3,34.1,11,2958.0,62.6,5,5,8.1,67.2,0,1,0,0,6333.0
1.9,15925.0,Coupe,Petrol,92.3,2324.0,40.4,11.97,64.0,24.0,33.3,2,6007.0,50.7,2,5,2.5,61.9,0,0,0,0,4002.0
3.3,39097.0,Coupe,Petrol,87.6,2812.0,69.3,11.98,5.0,66.6,30.1,4,21003.0,71.7,3,4,1.7,22.5,1,0,0,1,150.0
5.5,64164.0,SUV,Diesel,88.5,2587.0,67.1,11.98,58.9,58.2,32.5,5,6726.0,40.9,10,11,1.0,47.6,0,0,0,1,2527.0
4.0,48918.0,Truck,Diesel,111.9,2439.0,69.8,11.97,32.2,31.2,30.9,4,11338.0,55.0,6,6,2.8,19.1,1,0,1,1,169.0
5.0,95875.0,Sedan,Hybrid,90.0,3195.0,53.4,12.69,32.3,18.8,28.9,7,13406.0,60.9,5,7,4.9,54.9,1,0,0,1,310.0
1.5,23965.0,Truck,Petrol,91.9,2283.0,37.0,12.33,71.8,55.7,37.6,1,3627.0,42.4,3,2,1.7,59.5,0,0,0,0,4210.0
4.0,38373.0,Hatchback,Diesel,87.4,3202.0,47.2,11.89,82.6,69.0,33.6,3,1507.0,49.1,7,7,2.1,60.1,0,1,0,0,3134.0
5.7,109391.0,Hatchback,Diesel,89.5,2439.0,42.9,12.17,5.0,40.0,25.0,11,24000.0,50.0,6,3,3.9,20.2,1,1,1,1,150.0
1.9,25512.0,SUV,Petrol,86.2,2564.0,68.6,12.56,16.1,64.9,31.6,3,14662.0,67.3,7,3,5.4,44.0,1,0,0,0,150.0
1.1,15339.0,Truck,Diesel,92.6,2993.0,70.8,12.41,72.0,44.6,33.5,1,6240.0,83.1,4,1,3.9,72.1,0,0,0,0,3886.0
1.9,29819.0,Sedan,Hybrid,102.5,2760.0,55.1,12.39,5.0,54.8,24.5,3,19372.0,74.1,4,2,1.6,9.1,1,0,0,1,150.0
7.3,71141.0,Coupe,Petrol,92.6,2825.0,33.9,11.59,55.9,43.8,33.5,6,6558.0,72.1,2,2,2.1,47.3,0,1,0,0,2504.0
1.7,23583.0,Sedan,Diesel,90.0,2055.0,22.4,12.79,61.4,44.2,28.6,2,6725.0,25.0,4,2,1.7,62.9,0,0,0,0,3192.0
3.8,59609.0,SUV,Diesel,92.4,2447.0,60.4,12.26,52.8,39.0,32.8,4,6848.0,53.9,4,3,3.7,66.2,0,0,0,0,3430.0
1.0,14143.0,Truck,Petrol,98.7,2402.0,52.5,12.05,40.7,49.4,26.5,1,11740.0,52.9,5,2,2.0,35.7,0,0,0,1,213.0
2.1,29360.0,Truck,Petrol,89.4,2388.0,41.0,12.42,79.3,57.4,32.4,5,2838.0,63.2,3,2,1.8,76.4,0,0,0,0,5177.0
4.2,74479.0,Sedan,Electric,59.1,2513.0,31.2,11.18,100.0,54.0,34.6,7,2815.0,31.8,4,2,1.7,50.1,0,1,0,0,3583.0
3.7,37892.0,Hatchback,Petrol,88.9,2733.0,39.7,12.43,100.0,68.0,33.2,3,615.0,62.2,5,3,8.9,81.1,0,0,1,1,4216.0
6.7,62943.0,Sedan,Petrol,91.0,2318.0,44.3,13.15,33.6,26.6,27.4,5,11155.0,25.0,4,4,3.8,51.8,0,1,0,0,294.0
4.7,27203.0,SUV,Petrol,93.4,2898.0,47.7,12.08,94.6,54.2,27.2,1,2386.0,66.4,3,3,7.1,59.3,0,0,0,1,4445.0
1.9,34541.0,Sedan,Diesel,92.6,2551.0,43.4,12.73,83.9,66.1,32.1,4,2009.0,28.9,4,7,6.7,72.1,0,0,0,1,3999.0
